Id,name,year,number of 4,number of 6,team,win,loss,draw
5444,i,1989,10,14,bb,0,1,0
5445,k,1992,5,1,aa,1,0,0
5446,b,2008,19,3,cc,1,0,0
5447,n,1994,17,15,aa,0,0,1
5448,a,1996,11,4,aa,0,1,0
5449,i,1988,19,14,cc,1,0,0
5450,y,2006,3,13,ee,0,1,0
5451,w,1999,6,15,cc,0,0,1
5452,e,1996,7,15,cc,0,0,1
5453,j,2003,14,15,cc,1,0,0
5454,y,1995,0,9,cc,1,0,0
5455,g,1998,3,15,ee,0,0,1
5456,g,1995,25,11,ee,1,0,0
5457,i,1989,7,9,bb,0,1,0
5458,q,2002,18,7,ee,1,0,0
5459,f,1991,0,0,bb,0,1,0
5460,c,1996,18,9,ee,1,0,0
5461,v,2006,24,7,ee,0,0,1
5462,w,2003,4,12,ee,0,1,0
5463,l,1995,4,1,bb,1,0,0
5464,y,2005,15,3,aa,1,0,0
5465,t,2003,19,0,bb,0,0,1
5466,p,2005,2,11,bb,1,0,0
5467,m,2006,12,11,bb,1,0,0
5468,v,1998,21,2,bb,0,1,0
5469,j,2010,16,7,cc,1,0,0
5470,x,1988,6,2,aa,1,0,0
5471,a,2000,6,11,ee,1,0,0
5472,s,2009,23,11,bb,1,0,0
5473,x,1997,18,8,ee,0,1,0
5474,r,1988,14,14,aa,0,0,1
5475,p,2009,1,7,ee,0,1,0
5476,q,1991,4,11,aa,0,0,1
5477,h,2009,15,3,ee,0,0,1
5478,q,1989,4,3,dd,0,1,0
5479,z,1994,1,11,ee,0,1,0
5480,p,1998,17,1,cc,1,0,0
5481,c,2008,7,0,dd,1,0,0
5482,r,1998,9,14,dd,0,0,1
5483,i,2000,15,3,ee,0,0,1
5484,c,2000,10,13,bb,0,1,0
5485,a,1996,15,4,aa,0,0,1
5486,n,2008,6,11,dd,0,0,1
5487,c,1997,14,5,cc,0,1,0
5488,m,2000,11,3,aa,0,1,0
5489,e,1990,1,6,aa,0,1,0
5490,j,2008,9,8,cc,0,0,1
5491,z,1998,8,4,aa,0,0,1
5492,e,2005,5,13,ee,0,0,1
5493,a,2003,21,12,cc,0,1,0
5494,s,1988,5,13,ee,0,1,0
5495,z,1993,6,3,aa,1,0,0
5496,i,1993,21,7,cc,0,0,1
5497,h,2001,18,2,cc,0,1,0
5498,u,1992,0,12,bb,1,0,0
5499,p,2008,13,8,dd,0,0,1
5500,f,2010,22,6,aa,1,0,0
5501,g,2010,10,1,aa,0,0,1
5502,e,2000,11,5,ee,1,0,0
5503,a,1996,12,4,aa,1,0,0
5504,b,1995,20,15,dd,0,0,1
5505,x,1999,9,9,aa,1,0,0
5506,c,1993,4,12,ee,1,0,0
5507,u,2006,9,5,bb,0,0,1
5508,h,1991,2,12,dd,0,1,0
5509,a,2004,5,10,aa,0,0,1
5510,b,1996,4,10,cc,0,1,0
5511,n,1996,11,4,dd,0,0,1
5512,b,2002,5,0,dd,0,0,1
5513,z,1991,19,4,aa,0,0,1
5514,u,1998,21,10,bb,0,0,1
5515,u,1994,7,7,aa,0,1,0
5516,n,2001,21,11,cc,0,1,0
5517,e,1999,19,10,bb,0,1,0
5518,y,1991,1,1,cc,0,1,0
5519,m,2005,4,7,ee,1,0,0
5520,s,2006,15,5,dd,0,0,1
5521,z,2000,7,8,bb,0,0,1
5522,v,2000,9,15,aa,1,0,0
5523,t,1995,7,2,bb,0,1,0
5524,w,1995,0,0,aa,0,1,0
5525,u,2000,14,1,cc,0,0,1
5526,j,1996,24,10,cc,0,1,0
5527,w,1988,4,13,aa,0,0,1
5528,b,2001,0,3,ee,0,0,1
5529,t,2007,0,11,bb,0,0,1
5530,g,2007,6,13,dd,1,0,0
5531,u,1988,2,6,aa,0,1,0
5532,d,1992,24,3,ee,1,0,0
5533,i,2010,9,14,aa,0,0,1
5534,x,2007,2,2,cc,0,1,0
5535,h,1989,15,11,ee,1,0,0
5536,t,2006,14,9,dd,0,0,1
5537,b,2007,15,15,dd,0,1,0
5538,f,1997,4,13,dd,0,0,1
5539,g,1989,3,4,ee,0,0,1
5540,m,2009,8,2,ee,1,0,0
5541,h,2005,8,3,dd,1,0,0
5542,l,1995,1,6,dd,0,0,1
5543,b,1993,19,1,dd,1,0,0
5544,g,1998,0,13,bb,1,0,0
5545,d,2009,7,1,cc,0,0,1
5546,h,1998,11,13,bb,0,1,0
5547,q,1994,16,9,dd,1,0,0
5548,j,1997,20,7,bb,0,1,0
5549,d,2008,4,3,cc,0,1,0
5550,i,1998,21,15,aa,0,1,0
5551,l,1998,17,15,aa,0,1,0
5552,l,2010,15,11,dd,1,0,0
5553,h,1997,24,14,cc,1,0,0
5554,h,1990,0,14,ee,0,0,1
5555,g,2001,21,2,cc,1,0,0
5556,f,1996,24,14,bb,1,0,0
5557,v,1990,0,4,cc,0,0,1
5558,e,1989,4,0,cc,0,1,0
5559,f,1989,13,7,bb,1,0,0
5560,n,1999,5,2,bb,1,0,0
5561,h,2010,17,13,dd,0,1,0
5562,q,2001,0,13,dd,0,1,0
5563,u,2001,13,13,aa,0,1,0
5564,h,1988,0,13,dd,0,1,0
5565,h,2003,12,11,ee,1,0,0
5566,e,2004,16,2,ee,1,0,0
5567,a,1999,9,9,cc,1,0,0
5568,d,1996,5,11,bb,1,0,0
5569,e,2010,19,0,aa,0,0,1
5570,z,1996,20,6,ee,1,0,0
5571,q,1994,10,15,dd,0,0,1
5572,r,1988,20,11,ee,1,0,0
5573,u,1994,23,2,aa,0,1,0
5574,n,1989,22,13,aa,1,0,0
5575,k,2000,19,9,ee,1,0,0
5576,q,1997,24,4,ee,0,1,0
5577,y,2001,24,13,dd,0,1,0
5578,h,2004,15,1,dd,1,0,0
5579,r,2002,16,1,aa,1,0,0
5580,i,2007,11,14,aa,0,1,0
5581,q,2006,8,2,bb,0,0,1
5582,r,1990,16,7,bb,0,0,1
5583,w,2000,21,4,cc,0,1,0
5584,v,1999,15,7,ee,0,0,1
5585,i,2004,7,0,dd,0,1,0
5586,y,2010,13,1,aa,0,0,1
5587,v,1998,12,9,aa,0,1,0
5588,x,1997,21,12,dd,0,1,0
5589,l,2008,19,15,dd,0,1,0
5590,k,1994,5,5,dd,1,0,0
5591,i,1989,9,0,aa,0,1,0
5592,m,1989,3,11,cc,0,0,1
5593,q,1993,17,8,bb,0,1,0
5594,e,2000,7,11,ee,0,0,1
5595,o,2007,2,14,aa,1,0,0
5596,u,1989,3,2,ee,0,1,0
5597,u,2005,11,11,bb,0,1,0
5598,t,2002,15,3,cc,0,0,1
5599,o,1991,2,15,ee,0,1,0
5600,g,2009,13,14,ee,0,0,1
5601,t,1988,24,10,cc,1,0,0
5602,s,2002,16,7,bb,1,0,0
5603,m,1990,15,0,bb,0,0,1
5604,o,2007,12,11,aa,1,0,0
5605,v,1999,1,4,dd,0,0,1
5606,q,2008,16,3,cc,0,1,0
5607,d,1993,17,4,aa,0,0,1
5608,s,2005,20,4,ee,0,1,0
5609,p,1988,11,2,cc,1,0,0
5610,h,2003,16,6,bb,0,0,1
5611,d,1995,10,5,aa,0,1,0
5612,s,1991,25,2,bb,1,0,0
5613,e,1989,5,13,dd,0,1,0
5614,s,1994,10,2,ee,1,0,0
5615,h,1997,5,1,bb,0,1,0
5616,m,2002,5,10,dd,1,0,0
5617,l,1993,19,3,ee,0,0,1
5618,a,1993,8,9,cc,1,0,0
5619,f,2003,2,7,cc,0,0,1
5620,d,2005,12,12,aa,0,0,1
5621,u,1988,22,15,aa,0,1,0
5622,f,2008,4,10,aa,0,0,1
5623,v,2003,21,10,ee,0,0,1
5624,r,2007,10,9,dd,1,0,0
5625,h,2010,20,9,ee,1,0,0
5626,c,2008,5,5,bb,1,0,0
5627,q,1990,0,7,cc,0,0,1
5628,s,2002,2,15,aa,0,0,1
5629,s,1996,1,3,ee,1,0,0
5630,n,1992,11,14,ee,0,1,0
5631,r,2002,25,0,bb,1,0,0
5632,e,1993,24,1,ee,0,1,0
5633,b,2005,6,3,aa,1,0,0
5634,k,2002,18,15,cc,0,0,1
5635,t,1992,19,12,dd,0,1,0
5636,z,1989,1,7,cc,0,0,1
5637,p,1991,23,6,cc,1,0,0
5638,u,1994,0,9,bb,0,0,1
5639,u,1991,12,5,dd,0,1,0
5640,f,1996,5,3,dd,0,0,1
5641,r,1990,19,1,dd,0,0,1
5642,b,2006,24,8,dd,1,0,0
5643,r,1988,3,5,aa,0,1,0
5644,v,2002,18,11,dd,0,0,1
5645,m,2001,21,14,cc,0,0,1
5646,z,1997,0,3,dd,1,0,0
5647,d,2007,16,4,cc,0,1,0
5648,w,1992,15,0,cc,0,0,1
5649,q,1994,3,3,bb,1,0,0
5650,v,2007,25,12,cc,0,0,1
5651,z,1991,12,8,cc,0,1,0
5652,v,1990,5,4,bb,0,0,1
5653,h,2001,16,4,cc,0,0,1
5654,f,1990,15,7,ee,1,0,0
5655,c,1991,14,13,aa,0,0,1
5656,p,2010,5,11,ee,0,1,0
5657,i,1993,2,4,ee,0,0,1
5658,p,2009,21,0,bb,0,0,1
5659,x,2008,5,8,ee,0,1,0
5660,s,2003,0,12,bb,1,0,0
5661,y,1999,23,11,bb,1,0,0
5662,v,2004,24,5,bb,0,0,1
5663,l,1996,18,7,aa,0,0,1
5664,i,2005,3,12,bb,0,1,0
5665,e,1988,4,5,dd,0,0,1
5666,b,1989,8,12,dd,1,0,0
5667,a,2008,24,1,dd,0,0,1
5668,i,1995,0,6,bb,0,1,0
5669,g,1999,1,3,aa,0,0,1
5670,h,2007,24,8,cc,1,0,0
5671,o,1992,23,13,aa,1,0,0
5672,j,2000,9,7,bb,1,0,0
5673,q,2003,8,2,cc,0,0,1
5674,k,2007,18,9,bb,0,0,1
5675,z,1996,15,1,ee,1,0,0
5676,i,2010,7,9,cc,0,1,0
5677,a,2006,19,5,dd,0,0,1
5678,j,1999,14,8,ee,0,1,0
5679,t,1988,15,13,bb,1,0,0
5680,f,1990,13,4,ee,0,0,1
5681,u,1989,3,5,cc,1,0,0
5682,q,1994,17,10,dd,0,0,1
5683,p,1993,17,14,bb,0,0,1
5684,o,1996,0,12,bb,1,0,0
5685,f,2007,3,12,cc,0,0,1
5686,t,2003,19,8,dd,0,1,0
5687,s,2006,12,6,dd,1,0,0
5688,q,2006,19,15,aa,0,1,0
5689,o,1994,2,8,bb,0,0,1
5690,f,1998,4,2,cc,1,0,0
5691,q,1997,20,10,aa,0,0,1
5692,f,2010,5,9,dd,0,0,1
5693,x,2003,25,0,cc,0,1,0
5694,a,2008,18,3,dd,0,0,1
5695,a,2001,17,7,ee,0,0,1
5696,s,1995,18,3,dd,0,1,0
5697,f,1997,22,3,aa,1,0,0
5698,g,2006,3,3,cc,1,0,0
5699,m,1997,22,4,ee,1,0,0
5700,r,1989,1,8,dd,0,1,0
5701,w,1994,12,9,dd,1,0,0
5702,s,2001,21,2,ee,0,1,0
5703,h,1992,0,12,bb,1,0,0
5704,w,1988,15,14,dd,0,0,1
5705,f,1995,0,1,dd,0,0,1
5706,d,2000,13,7,dd,0,1,0
5707,m,1991,7,2,dd,0,0,1
5708,c,1997,2,7,bb,1,0,0
5709,s,1988,3,7,bb,1,0,0
5710,b,2002,24,8,cc,0,0,1
5711,n,1990,13,3,aa,0,0,1
5712,s,1995,7,9,cc,0,0,1
5713,t,1995,14,14,dd,1,0,0
5714,k,2004,7,10,cc,1,0,0
5715,i,2005,8,0,dd,0,1,0
5716,q,1997,11,13,aa,1,0,0
5717,p,1996,2,9,bb,0,1,0
5718,e,1995,24,3,bb,1,0,0
5719,n,2000,19,2,dd,1,0,0
5720,j,1997,14,4,dd,1,0,0
5721,t,2003,25,3,dd,0,1,0
5722,q,2001,5,4,dd,0,0,1
5723,z,1991,13,6,ee,0,1,0
5724,j,2009,3,13,bb,1,0,0
5725,p,1993,14,13,aa,0,1,0
5726,u,2003,5,15,aa,0,1,0
5727,a,2002,24,10,ee,0,0,1
5728,v,1994,3,8,bb,0,0,1
5729,z,2006,22,14,ee,0,0,1
5730,l,1993,3,5,aa,0,1,0
5731,j,1993,1,4,bb,0,1,0
5732,q,1988,11,6,aa,0,0,1
5733,i,2009,17,3,cc,0,0,1
5734,r,2006,23,11,dd,1,0,0
5735,t,1994,9,9,dd,1,0,0
5736,x,1996,9,13,dd,0,1,0
5737,o,2005,9,6,bb,0,1,0
5738,e,2010,24,11,ee,0,0,1
5739,j,1991,6,10,ee,1,0,0
5740,j,1997,20,10,cc,0,0,1
5741,k,1996,12,5,cc,1,0,0
5742,d,1993,4,4,bb,0,0,1
5743,h,1995,9,4,aa,1,0,0
5744,k,2002,3,15,ee,1,0,0
5745,z,2005,10,5,aa,0,1,0
5746,t,1988,10,15,dd,0,1,0
5747,e,1996,22,6,dd,1,0,0
5748,g,1995,24,0,ee,0,0,1
5749,e,1990,9,15,cc,0,0,1
5750,g,2001,22,9,dd,1,0,0
5751,t,1993,14,9,bb,0,1,0
5752,d,2002,14,2,ee,1,0,0
5753,z,2000,11,10,ee,1,0,0
5754,k,2006,2,13,aa,1,0,0
5755,o,1993,1,4,cc,0,1,0
5756,b,2004,8,5,bb,1,0,0
5757,b,2006,4,7,dd,1,0,0
5758,i,2006,15,2,cc,0,0,1
5759,v,1999,22,15,cc,0,1,0
5760,u,1993,21,3,bb,0,1,0
5761,l,1993,17,3,dd,0,1,0
5762,j,1989,13,10,bb,0,0,1
5763,t,2000,10,9,ee,1,0,0
5764,b,2007,19,9,dd,1,0,0
5765,n,1998,14,2,bb,1,0,0
5766,t,1995,22,8,dd,0,0,1
5767,y,2003,13,4,bb,1,0,0
5768,i,2001,8,13,cc,0,1,0
5769,v,2009,14,9,ee,1,0,0
5770,y,2010,15,12,bb,1,0,0
5771,h,2001,22,1,aa,0,0,1
5772,d,2006,21,8,ee,0,1,0
5773,m,2002,16,4,bb,0,0,1
5774,u,1994,11,1,cc,0,0,1
5775,m,2001,0,4,dd,0,0,1
5776,v,2009,22,4,dd,1,0,0
5777,k,2004,4,3,ee,0,1,0
5778,y,2007,21,9,cc,0,0,1
5779,d,2004,24,1,cc,0,1,0
5780,g,1995,6,12,ee,0,1,0
5781,e,2008,10,1,aa,0,0,1
5782,l,2010,20,2,ee,0,0,1
5783,j,1997,18,3,bb,0,1,0
5784,w,2000,1,11,aa,1,0,0
5785,f,1988,7,10,aa,0,1,0
5786,c,1991,9,2,dd,1,0,0
5787,g,2001,9,5,cc,0,1,0
5788,e,2001,4,12,bb,1,0,0
5789,i,2007,7,7,bb,1,0,0
5790,p,2008,21,13,ee,0,0,1
5791,w,2010,7,6,bb,1,0,0
5792,z,2010,5,12,ee,1,0,0
5793,u,2010,5,10,bb,0,0,1
5794,z,1993,4,0,dd,0,1,0
5795,l,1996,22,7,bb,1,0,0
5796,p,1990,2,12,cc,0,1,0
5797,q,2000,17,13,ee,1,0,0
5798,s,2009,4,9,dd,0,0,1
5799,s,2007,17,4,bb,0,1,0
5800,b,1994,14,15,aa,0,0,1
5801,q,2010,0,3,ee,0,0,1
5802,l,2000,11,8,ee,0,0,1
5803,f,2000,15,11,ee,1,0,0
5804,k,1999,20,2,bb,0,0,1
5805,e,1998,5,8,bb,1,0,0
5806,a,2006,9,11,dd,0,1,0
5807,e,2009,22,13,bb,0,0,1
5808,t,1998,0,8,bb,0,0,1
5809,y,2004,15,7,aa,0,0,1
5810,c,1990,8,4,cc,0,0,1
5811,n,2003,2,4,ee,1,0,0
5812,s,2010,19,2,dd,0,0,1
5813,x,2003,23,8,ee,0,0,1
5814,j,2005,2,11,dd,0,1,0
5815,n,1991,2,8,cc,1,0,0
5816,x,1990,8,4,aa,0,1,0
5817,a,2005,1,13,aa,1,0,0
5818,k,1991,8,13,bb,0,0,1
5819,l,1998,24,7,cc,0,1,0
5820,u,2004,5,1,aa,0,1,0
5821,o,1989,12,5,dd,0,0,1
5822,z,2006,19,9,dd,0,0,1
5823,t,1988,6,0,bb,0,0,1
5824,n,2002,16,6,bb,1,0,0
5825,x,1989,22,9,cc,0,1,0
5826,o,2000,21,2,cc,0,0,1
5827,x,2006,3,1,cc,0,0,1
5828,i,2007,11,1,bb,0,1,0
5829,v,2010,3,4,aa,0,1,0
5830,s,1988,22,14,cc,0,0,1
5831,n,2003,24,8,bb,0,1,0
5832,n,2005,20,5,aa,0,0,1
5833,m,1991,21,8,bb,0,0,1
5834,s,2002,23,6,dd,0,1,0
5835,y,1997,24,10,aa,1,0,0
5836,v,1994,15,10,dd,0,1,0
5837,y,1991,0,11,ee,0,0,1
5838,v,2008,16,1,dd,0,1,0
5839,e,2002,23,15,cc,1,0,0
5840,s,2002,25,8,ee,1,0,0
5841,g,2010,20,15,dd,1,0,0
5842,d,2009,9,10,dd,1,0,0
5843,c,1990,14,1,dd,1,0,0
5844,e,1999,23,9,bb,1,0,0
5845,e,2006,17,7,aa,0,1,0
5846,i,2003,0,10,ee,1,0,0
5847,s,2009,18,13,dd,0,0,1
5848,k,2002,11,3,dd,0,1,0
5849,u,2007,9,2,cc,0,0,1
5850,z,2002,0,0,bb,0,0,1
5851,l,2000,5,13,bb,0,0,1
5852,a,2010,18,5,dd,1,0,0
5853,t,1993,18,4,bb,0,0,1
5854,k,2007,3,13,dd,0,0,1
5855,f,1996,12,7,dd,0,0,1
5856,p,2007,3,9,cc,0,1,0
5857,k,1999,24,15,ee,1,0,0
5858,b,2006,8,15,aa,1,0,0
5859,v,2000,11,10,bb,0,1,0
5860,m,1990,22,11,aa,1,0,0
5861,w,1996,2,3,bb,0,1,0
5862,v,1988,11,6,aa,0,1,0
5863,u,1990,3,12,bb,1,0,0
5864,j,1998,5,8,aa,0,1,0
5865,w,1997,6,4,bb,0,1,0
5866,v,1998,0,11,dd,0,0,1
5867,b,1994,8,4,dd,0,1,0
5868,d,2008,9,2,aa,1,0,0
5869,r,2007,0,7,bb,1,0,0
5870,f,2006,11,0,bb,0,1,0
5871,b,1995,24,6,dd,0,1,0
5872,m,1997,12,6,cc,1,0,0
5873,j,1988,19,4,bb,1,0,0
5874,q,2008,21,12,dd,0,1,0
5875,d,2007,11,4,bb,0,0,1
5876,l,2006,4,5,dd,0,1,0
5877,p,1988,25,12,cc,0,1,0
5878,e,2007,24,3,dd,0,1,0
5879,p,1998,6,5,ee,0,1,0
5880,u,2008,1,11,dd,0,1,0
5881,z,1993,5,15,cc,0,1,0
5882,o,1988,2,2,bb,0,1,0
5883,w,1990,18,12,ee,0,1,0
5884,l,2010,15,4,bb,0,1,0
5885,m,2007,4,4,ee,0,1,0
5886,j,2004,19,10,dd,0,0,1
5887,f,1999,6,11,cc,0,0,1
5888,x,2000,6,14,dd,0,1,0
5889,d,1988,24,6,aa,0,0,1
5890,u,2006,22,14,bb,0,1,0
5891,b,2008,15,6,cc,0,1,0
5892,y,1993,20,12,cc,1,0,0
5893,g,2010,20,8,cc,0,0,1
5894,v,1989,9,6,cc,0,0,1
5895,x,2008,19,6,aa,1,0,0
5896,j,1997,13,5,ee,1,0,0
5897,y,1991,7,7,dd,0,1,0
5898,y,2002,13,9,bb,0,0,1
5899,k,1989,21,5,cc,1,0,0
5900,w,1995,15,0,ee,1,0,0
5901,p,2004,16,15,cc,0,0,1
5902,r,2003,20,9,dd,0,0,1
5903,d,2002,3,7,bb,1,0,0
5904,h,1993,11,10,dd,0,1,0
5905,i,2002,16,3,cc,1,0,0
5906,r,1992,4,7,ee,0,1,0
5907,a,1996,6,12,dd,1,0,0
5908,l,1998,7,4,ee,1,0,0
5909,v,2005,2,6,cc,0,1,0
5910,b,1994,2,1,aa,0,0,1
5911,y,2009,12,1,cc,1,0,0
5912,m,2002,18,2,dd,1,0,0
5913,b,1991,22,14,dd,0,0,1
5914,b,1999,21,6,aa,0,1,0
5915,b,2000,0,8,cc,0,0,1
5916,q,1993,21,0,cc,0,1,0
5917,z,1991,3,1,aa,1,0,0
5918,h,2001,15,15,dd,0,0,1
5919,f,2003,11,1,bb,0,0,1
5920,k,1999,1,8,ee,0,0,1
5921,g,1998,22,0,bb,1,0,0
5922,e,1990,21,4,cc,0,1,0
5923,j,2002,21,0,cc,1,0,0
5924,w,1994,24,6,cc,0,1,0
5925,x,1998,5,1,aa,0,0,1
5926,k,2010,23,5,aa,1,0,0
5927,g,2004,12,13,ee,1,0,0
5928,e,1992,21,8,bb,1,0,0
5929,g,2007,20,11,dd,1,0,0
5930,h,1998,22,5,aa,0,0,1
5931,d,1998,22,9,dd,0,0,1
5932,l,1999,3,9,dd,1,0,0
5933,p,1994,10,2,aa,0,1,0
5934,f,1996,24,11,dd,0,0,1
5935,y,1991,15,5,aa,1,0,0
5936,x,1993,23,9,cc,1,0,0
5937,s,2006,6,0,dd,1,0,0
5938,a,1995,24,4,dd,0,0,1
5939,y,2001,14,15,cc,0,0,1
5940,d,1989,7,10,dd,0,1,0
5941,d,2001,6,12,cc,1,0,0
5942,a,2009,8,9,ee,0,1,0
5943,b,2005,9,4,bb,0,0,1
5944,x,1998,6,12,bb,0,1,0
5945,w,2008,14,13,dd,0,1,0
5946,p,2001,5,1,dd,1,0,0
5947,e,1994,10,13,cc,0,1,0
5948,s,2001,25,3,aa,1,0,0
5949,c,2009,9,15,ee,0,0,1
5950,f,2009,18,12,cc,0,1,0
5951,q,1990,19,5,cc,0,0,1
5952,z,1994,18,14,ee,0,0,1
5953,e,1994,10,11,dd,0,1,0
5954,h,2000,14,13,dd,0,1,0
5955,u,2007,20,6,bb,1,0,0
5956,u,2008,14,11,ee,1,0,0
5957,g,1990,0,8,dd,1,0,0
5958,q,2006,2,6,ee,1,0,0
5959,l,2006,13,9,bb,0,1,0
5960,a,1992,8,15,cc,1,0,0
5961,o,1988,8,7,ee,0,0,1
5962,a,2005,18,9,cc,1,0,0
5963,i,1998,17,15,cc,0,0,1
5964,q,1992,8,11,aa,0,1,0
5965,b,1988,5,8,ee,0,1,0
5966,z,2010,4,15,cc,0,0,1
5967,e,1988,5,5,aa,1,0,0
5968,x,2001,15,1,dd,0,0,1
5969,r,2008,19,5,bb,0,0,1
5970,w,1997,0,2,cc,1,0,0
5971,o,1993,16,9,dd,0,1,0
5972,v,2001,15,13,dd,0,1,0
5973,f,1996,25,14,cc,0,1,0
5974,e,1993,13,1,bb,0,1,0
5975,r,1991,8,7,cc,0,1,0
5976,i,1997,12,6,ee,0,1,0
5977,k,2007,1,14,aa,0,0,1
5978,q,2007,10,14,dd,0,0,1
5979,b,2001,20,6,cc,0,0,1
5980,a,2006,3,0,cc,0,1,0
5981,h,1995,5,5,aa,0,0,1
5982,x,2009,5,9,ee,0,1,0
5983,u,1993,25,15,aa,0,1,0
5984,r,2001,11,14,dd,1,0,0
5985,p,1997,4,0,dd,0,1,0
5986,k,1992,2,12,dd,0,1,0
5987,u,2003,25,3,aa,0,1,0
5988,e,2003,22,4,cc,0,1,0
5989,c,1996,22,2,aa,0,1,0
5990,n,2006,19,6,dd,1,0,0
5991,m,2009,3,5,dd,1,0,0
5992,v,2008,21,4,bb,0,1,0
5993,q,1991,10,0,aa,0,1,0
5994,x,1994,22,4,aa,1,0,0
5995,s,2003,21,5,bb,0,0,1
5996,c,1999,7,15,cc,0,1,0
5997,t,1991,12,13,dd,1,0,0
5998,r,2000,4,0,aa,1,0,0
5999,l,1998,5,7,bb,1,0,0
6000,u,2000,13,13,ee,0,1,0
6001,d,2008,20,6,dd,1,0,0
6002,n,1999,24,2,aa,1,0,0
6003,f,2010,12,6,aa,1,0,0
6004,c,1998,3,5,ee,0,1,0
6005,j,2006,21,8,dd,1,0,0
6006,z,2007,24,2,ee,0,0,1
6007,y,1991,22,1,aa,1,0,0
6008,k,1994,17,12,cc,1,0,0
6009,w,1988,15,14,cc,1,0,0
6010,g,1997,25,5,aa,1,0,0
6011,q,1997,9,5,bb,0,1,0
6012,o,1989,21,1,ee,0,0,1
6013,h,1999,8,0,bb,0,0,1
6014,x,1997,4,8,aa,0,1,0
6015,c,1998,17,3,bb,0,0,1
6016,j,1999,2,8,ee,0,0,1
6017,t,2005,23,12,dd,1,0,0
6018,b,2000,11,2,bb,0,1,0
6019,g,1990,23,12,dd,1,0,0
6020,y,2008,25,11,ee,0,1,0
6021,m,1988,13,1,bb,0,1,0
6022,d,1988,7,3,dd,0,1,0
6023,o,1990,4,11,bb,0,0,1
6024,y,1990,3,11,ee,0,1,0
6025,n,2007,21,11,aa,1,0,0
6026,t,2007,10,11,cc,1,0,0
6027,y,2007,15,0,bb,0,1,0
6028,w,2009,7,6,ee,1,0,0
6029,k,2002,24,15,bb,1,0,0
6030,d,1992,5,9,bb,1,0,0
6031,s,1990,3,9,dd,0,0,1
6032,i,2004,3,4,dd,0,1,0
6033,y,2007,11,14,aa,0,1,0
6034,g,1989,0,12,aa,1,0,0
6035,b,2004,25,1,cc,1,0,0
6036,m,1991,3,9,cc,0,0,1
6037,g,2003,7,13,bb,0,0,1
6038,e,1990,16,9,aa,0,1,0
6039,s,2006,20,1,dd,0,1,0
6040,b,2010,24,2,aa,0,1,0
6041,j,1995,15,2,aa,1,0,0
6042,y,2004,12,8,bb,1,0,0
6043,f,2010,18,10,bb,1,0,0
6044,e,1991,24,7,ee,1,0,0
6045,d,1995,23,4,dd,0,0,1
6046,c,1994,18,9,aa,0,0,1
6047,r,2009,1,3,ee,0,0,1
6048,p,2001,17,1,aa,1,0,0
6049,k,1994,16,6,ee,1,0,0
6050,e,1990,2,1,cc,0,1,0
6051,b,2006,12,0,dd,1,0,0
6052,b,1992,25,13,dd,0,1,0
6053,i,2000,12,14,cc,0,1,0
6054,a,2006,10,11,dd,0,1,0
6055,d,1994,20,15,cc,0,0,1
6056,g,2002,22,8,dd,1,0,0
6057,r,1998,18,7,cc,0,1,0
6058,q,2002,15,15,cc,1,0,0
6059,d,1999,2,10,dd,1,0,0
6060,h,2000,18,1,cc,0,0,1
6061,z,2009,9,10,ee,0,0,1
6062,r,2007,17,0,bb,1,0,0
6063,w,1999,19,13,aa,1,0,0
6064,m,2003,25,10,dd,0,0,1
6065,g,1999,19,3,bb,0,0,1
6066,h,1991,24,10,ee,0,0,1
6067,n,2001,16,6,ee,0,1,0
6068,n,1996,17,7,ee,1,0,0
6069,s,1999,17,8,cc,1,0,0
6070,n,2000,16,10,ee,0,0,1
6071,g,2004,18,12,bb,1,0,0
6072,p,2002,20,0,dd,0,0,1
6073,r,1994,22,4,cc,0,0,1
6074,a,2009,4,0,ee,0,0,1
6075,z,2002,16,3,bb,0,0,1
6076,q,2006,3,6,dd,0,1,0
6077,w,1991,7,15,ee,0,0,1
6078,c,2003,7,4,cc,0,0,1
6079,y,1989,15,3,ee,1,0,0
6080,t,2004,9,8,cc,0,1,0
6081,r,2002,25,11,cc,0,1,0
6082,c,1991,11,3,bb,0,1,0
6083,f,1993,14,14,cc,1,0,0
6084,m,1989,15,3,ee,1,0,0
6085,r,2010,12,7,dd,1,0,0
6086,b,2007,2,3,aa,0,1,0
6087,z,1993,10,2,dd,0,0,1
6088,o,2005,21,14,ee,1,0,0
6089,u,2006,24,14,bb,0,0,1
6090,e,2009,23,1,aa,0,0,1
6091,e,2002,19,7,dd,0,1,0
6092,k,1995,20,1,dd,0,0,1
6093,v,1994,10,14,bb,1,0,0
6094,h,2000,4,13,dd,0,0,1
6095,o,2003,14,13,ee,1,0,0
6096,o,1992,8,8,bb,1,0,0
6097,i,1997,19,8,aa,0,1,0
6098,e,2000,20,2,dd,0,1,0
6099,y,1989,16,3,dd,0,0,1
6100,j,2000,16,11,bb,0,0,1
6101,o,2000,1,15,bb,1,0,0
6102,k,1993,12,0,bb,0,1,0
6103,p,1988,4,3,cc,1,0,0
6104,x,1995,21,0,aa,0,0,1
6105,c,2004,8,7,cc,0,0,1
6106,p,2002,19,5,bb,1,0,0
6107,j,2006,25,14,bb,0,1,0
6108,f,2001,19,13,aa,1,0,0
